"","R","C1","C2","P1"
"86",0.0330437148234553,0.676506322350426,0.556978031414183,1.34117643438895e-06
"87",0.0475701700786665,0.379153086334308,0.196884024698926,1.81589231530274e-06
"88",0.511892125532512,0.349043134862646,0.0925582762075996,2.09284832414163e-06
"89",0.957250380799928,0.64934288928189,0.0807668042104175,2.75029980896956e-06
"90",0.752968366545426,1.2386750819566,0.0784518944992844,4.66105494795166e-06
"91",0.227920073218805,1.87103426059898,0.0680421020158252,9.52437721655315e-06
"92",0.0050719954765826,1.15637847366472,0.0304942509505156,1.93996294875876e-05
"93",0.00419311547048485,0.557551175681906,0.0118403269743513,3.14839782925944e-05
"94",0.0503393335841237,0.289299867861552,0.00515228869409798,3.87128105310203e-05
"95",0.771461643347629,0.316556541622881,0.00425825947836808,4.13710278369339e-05
"96",1.00903874901385,0.626220893577658,0.00584132238088227,5.31930160898324e-05
"97",0.797635268317222,1.21476054764342,0.00807305307350754,8.92138849543256e-05
"98",0.284736467002988,1.92594907506311,0.00964989039500784,0.000182160604511506
"99",0.0053984116801793,1.26557098704444,0.00576597108664373,0.000378935773215436
"100",0.0029810555124284,0.608108494023577,0.0027048480146533,0.000635631652896565
"101",0.0298135607958512,0.304535246738798,0.00132020179642718,0.000805301301226177
"102",0.612595925113315,0.280439183793916,0.00105406992191218,0.000849783485690954
"103",1.03036225319524,0.543312184601728,0.00153082786030188,0.00103473612222101
"104",0.860537012605262,1.06866773486413,0.00225521207024146,0.0016490001815347
"105",0.425730732394618,1.82564117072404,0.00297314039775146,0.00326385210572409
"106",0.0112322777115684,1.46887136105462,0.00215058340771973,0.00692654507369269
"107",0.00259737411547248,0.703969981820528,0.00103418228114583,0.0122639209345327
"108",0.0177120163133645,0.337819653796839,0.000503535008543871,0.0163616228610969
"109",0.424505065558518,0.252136648387845,0.000352485737237714,0.0173472528780228
"110",1.04524247955193,0.452779057363573,0.000498143830237022,0.0198769386824897
"111",0.931343291508821,0.875800562651635,0.000746234566659138,0.0294146173046816
"112",0.619065061073998,1.54981403213839,0.00104473547254882,0.0547605662908736
"113",0.0761102103892315,1.75922381815694,0.00104099401908418,0.115788374168608
"114",0.00667566475071254,0.795368950489596,0.00053894569313793,0.218193024794174
"115",0.0485690778470775,0.267424488971763,0.000274778351595062,0.286903393570639
"116",0.862852183744602,0.156091160600236,0.000259976076594756,0.268429258910706
"117",1.14405599205182,0.172931437593409,0.000396627844602474,0.240920508412154
"118",1.13692748444676,0.210184488035169,0.000614444346453623,0.226947325424062
"119",1.11966373157933,0.266739159604178,0.000949151627472265,0.230062637705229
"120",1.0955362686216,0.341244970354246,0.00145941351723524,0.254923152921524
"121",1.06697980012693,0.421757637974871,0.00223016386931018,0.308939583283314
"122",1.04332139034075,0.475628045488004,0.00338569636182409,0.400732470243385
"123",1.04360676582908,0.449484033529072,0.00512275402871015,0.528313855388818
"124",1.08324123091493,0.31462706814501,0.00778865841578289,0.644769370785436
"125",1.13922145227575,0.15279566146878,0.0119857773153179,0.644499611392027
"126",1.1710808885123,0.0678280312290828,0.0186304723389649,0.513187628193663
"127",1.18009687924845,0.0403951674513661,0.0290752100165315,0.361088506256493
"128",1.17916096837033,0.0348590283042275,0.0454071180579411,0.24417034019873
"129",1.1723843639284,0.0401654416982806,0.0708554991059933,0.165195978864024
"130",1.15905933640676,0.0562585923148585,0.110340014995494,0.114977768686672
"131",1.13560685108693,0.0890769112220262,0.171174842841325,0.0850133577177352
"132",1.09481613153678,0.151234566112979,0.263732159581915,0.0697474046023681
"133",1.02310934736364,0.264232605551173,0.401171978494221,0.0669019744963587
"134",0.894704064415939,0.456147454187065,0.59484094057919,0.0783113623170508
"135",0.659908972584329,0.730038761815334,0.831719008554941,0.112341868972333
"136",0.258760161813502,0.897522595534849,0.969058614158326,0.185819819603305
"137",0.0371982237631459,0.494208746612521,0.666951049108343,0.289681944221177
"138",0.0976417355762008,0.159096152469239,0.386481960536445,0.314797550061798
"139",0.81643842225794,0.0937610304395647,0.397137868590531,0.256216664641461
"140",1.01454347050736,0.100902320147297,0.590644398633159,0.200865736961357
"141",0.92745420810939,0.12464962150053,0.878727326545926,0.163078603293029
"142",0.771039840454806,0.161904804815601,1.25955826169237,0.140941042494302
"143",0.50847699221293,0.200245721944765,1.65617506304521,0.131030309299542
"144",0.14649228586497,0.182093700287301,1.67119059193179,0.125554615111997
"145",0.0320019201453658,0.0883876357000827,1.02323136343446,0.106650437320735
"146",0.0954479476401481,0.0413996452979241,0.59200654503516,0.0767966642200237
"147",0.727134805935746,0.0407883953855025,0.58594198242468,0.052112194881435
"148",0.946904007359166,0.0693032355032226,0.853078221372393,0.0368493372415831
"149",0.807201321957777,0.121678326802744,1.23538001329379,0.028711654176671
"150",0.541440388291332,0.197875838737906,1.65312727766015,0.0255591483646348
"151",0.142358102918387,0.232987703229081,1.69579912058682,0.0254975246327508
"152",0.0202879927950991,0.136668722692243,0.997971270368693,0.0239017589964741
"153",0.0512435429845346,0.0710182144473859,0.532659813899653,0.0188661435065347
"154",0.562955042236746,0.0654109033531139,0.445280124848963,0.0136701925879997
"155",0.98416502316713,0.119729763513867,0.638017329356944,0.0105337245768047
"156",0.871889365062879,0.228634555321167,0.939074043948482,0.00954192985526454
"157",0.626080938108623,0.405591393409791,1.29873869041081,0.0106561806864846
"158",0.195312689588856,0.54858501654883,1.44576350382291,0.0142909901148676
"159",0.0155093933908932,0.345856802795176,0.879422422274535,0.0186759884789199
"160",0.0236273538505141,0.171208721390982,0.445559947514737,0.0191607942053553
"161",0.3013151358906,0.119295052291856,0.29749273027551,0.016300959049391
"162",0.991335576843914,0.198461844558435,0.396069168058002,0.0142691825814714
"163",0.927464744641075,0.382092977994027,0.589228747852169,0.0153113640487516
"164",0.697134829034346,0.693418365667269,0.834547267475838,0.0209723323293363
"165",0.246108490384019,0.99584456500584,0.983174597210304,0.0349916076472938
"166",0.0132642881023411,0.636718292103594,0.617603321321532,0.0581858559183166
"167",0.0154490714482569,0.285193495403305,0.306290805139719,0.073907930718134
"168",0.218476401741724,0.157713925508309,0.187116847420418,0.0710734197502259
"169",1.00557396819284,0.220021398199716,0.238153025986414,0.0654652833898572
"170",0.992251850955164,0.386576098949682,0.357708101356071,0.0716503004344306
"171",0.834205015087069,0.659322285416889,0.522318422926658,0.0972679175137162
"172",0.539198283965016,0.993863345988922,0.701423247349968,0.159478743126179
"173",0.128743498036932,0.962450842511942,0.702095769894531,0.28525610814763
"174",0.0483851597240072,0.372199780994127,0.425884991557317,0.42369854671845
"175",0.416120591803088,0.118582380070139,0.31864918597085,0.409392724861688
"176",1.03360838860908,0.0813851503459764,0.442634448579098,0.320231514728144
"177",1.00826463115647,0.0758720305930191,0.664460734029994,0.240601303418393
"178",0.910697418996832,0.0839237971624208,0.979302164745828,0.181481038962026
"179",0.74702939608011,0.102138676145682,1.38526352667381,0.141228887524777
"180",0.474788698601404,0.122064634032775,1.7805504096575,0.114969267977254
"181",0.124029937047678,0.107794279477375,1.70503310297561,0.095096158033901
"182",0.0334353338807225,0.0543727201337857,1.00056620789434,0.0718780624012739
"183",0.128676713259007,0.0290161638702127,0.576555586454218,0.048935976048252
"184",0.828562499518859,0.0343842693104619,0.590193736924315,0.0324258242374089
"185",0.96254920204873,0.0622631308933547,0.816388346936004,0.0225343357897251
"186",0.849067349063589,0.114201127577452,1.11193216750981,0.0172585704333832
"187",0.659960033614567,0.198777074917794,1.41888774621105,0.0152198386866885
"188",0.376991732589951,0.297893637446767,1.5580803367584,0.0157058996239802
"189",0.12216254039177,0.302437418232042,1.17456994970121,0.0176513830189317
"190",0.145816840887579,0.225266605002653,0.581777762272221,0.0185126305704229
"191",0.749822617403401,0.279309892670826,0.335681778788757,0.0187311200287888
"192",0.96065079024252,0.521200136767717,0.228502747179249,0.0226625222237326
"193",0.829443862158166,0.971169265222096,0.143532365876233,0.0351825649012083
"194",0.488919007377182,1.60641110255876,0.0831553027277053,0.0671492394152814
"195",0.0408655559886183,1.48295374370669,0.0337860397078386,0.13986291806133
"196",0.0123919307197231,0.622368920900759,0.00939712467663111,0.24470198462376
"197",0.169312253787976,0.226556496131369,0.0034724342803765,0.293258587802436
"198",1.06630707875911,0.185846559486932,0.00314776315223921,0.277442624130882
"199",1.13506742311491,0.20715964595267,0.00387216014597357,0.263697013255182
"200",1.1252248833354,0.241337278730782,0.00509741881152332,0.262034825180388
"201",1.11068234754049,0.285282641674538,0.00701072031201364,0.275673893173584
"202",1.09403955588589,0.331490522627835,0.00992868847912453,0.307863548871258
"203",1.07989573350316,0.363949154446937,0.0143379922663829,0.360703486396123
"204",1.07605887321574,0.359376889091776,0.0209982725112198,0.43006385919909
"205",1.08927391179177,0.302186191034651,0.0311402266199836,0.495515684575573
"206",1.11517991970738,0.211067129897227,0.046777615840331,0.517181135196567
"207",1.13732061506579,0.132980243456217,0.0710711752362664,0.469598603887028
"208",1.14473760117019,0.090624992108799,0.108764436008392,0.37905563322776
"209",1.13745486871028,0.0757742059521998,0.166891281077749,0.287619290163757
"210",1.11622580380049,0.078655996283228,0.255744278817896,0.215404560093445
"211",1.0776080771241,0.0968018341695207,0.389738199491863,0.165344534085261
"212",1.01287642233439,0.133226271317718,0.587113438640083,0.134698700905406
"213",0.905731085401586,0.193512590691848,0.864996680211804,0.120556030281194
"214",0.726943651145684,0.277921527216649,1.21805221138925,0.121650173985542
"215",0.429955676516134,0.352058502653101,1.5363742276444,0.137563685956704
"216",0.0962731546899681,0.282146234328483,1.37692513988572,0.15861082796784
"217",0.0426457970805798,0.122088241323227,0.795111484404638,0.150127127244564
"218",0.247414626911885,0.0629090083742999,0.518938444342776,0.114637570186145
"219",0.926185886189051,0.076875981819908,0.624277854393955,0.0837746584566654
"220",0.924410798108263,0.123860257389285,0.877238270384006,0.0659959394173459
"221",0.776039734137864,0.201810042020834,1.19118018017451,0.0589096140172053
"222",0.532373761773797,0.304684804500381,1.4774280681268,0.0610190654032742
"223",0.203198003385008,0.350646510633759,1.4365014079194,0.0706750431168172
"224",0.0703583504770799,0.233757932326876,0.855860037183342,0.0779211309773181
"225",0.277909097727655,0.157982734715011,0.449563442505291,0.0727327476803551
"226",0.953222778361174,0.221864700980234,0.366619796057742,0.0672998060953271
"227",0.987547512084947,0.384446739269556,0.324901119229499,0.073656049473018
"228",0.903979672383334,0.660576843697846,0.268099947813676,0.0998185433339758
"229",0.740787632919564,1.06343097153538,0.2022344646392,0.165236856638701
"230",0.462038663627481,1.4296037842993,0.134901871006363,0.314953845108926
"231",0.205308779866001,1.17820460068868,0.0717235046546021,0.617509376818794
"232",0.511841934080702,0.473014784825259,0.039061872020528,0.992708888504696
"233",1.12557278430825,0.0918373964067931,0.0362259285355598,1.00282559333469
"234",1.18309336257158,0.0157660940501559,0.0405446760317511,0.685387773181593
"235",1.18638860876982,0.00594472408780623,0.0494602628571481,0.428127364153391
"236",1.18392934584938,0.00427442569338322,0.0640952222866068,0.263634786139387
"237",1.1788049149969,0.00464328561502055,0.0867240414286468,0.162080553685207
"238",1.1705174156897,0.00650101892430008,0.120928063900535,0.0999877047791493
"239",1.15756384546627,0.0106127166443703,0.172015303531316,0.0622373628587024
"240",1.13735806445198,0.0189717974153058,0.247528404926357,0.0394567972418183
"241",1.10559626058015,0.0356756830875505,0.357598041768716,0.0259202254919104
"242",1.05500233822648,0.0686429321989697,0.514437774345823,0.0181869095035225
"243",0.972884041818825,0.132082941937202,0.728971192460785,0.0142858476939467
"244",0.836133063244515,0.2474170017832,0.998739690867544,0.013296348409184
"245",0.601442484263468,0.428461423489319,1.26805065825256,0.0152288769996954
"246",0.2289504643538,0.579170487928524,1.29176794651314,0.0208188568720781
"247",0.0397939881739489,0.4129776993211,0.74163577629455,0.0284575012614625
"248",0.102236419563692,0.24111031081042,0.314215171668033,0.0318752211143208
"249",0.80116668798169,0.281177160519877,0.20515337873578,0.0325028021068619
"250",0.983625008530357,0.518833831493929,0.191584691558104,0.0393606868244142
"251",0.831838000900833,0.944706485617582,0.181306739057077,0.0607522975036761
"252",0.497473146549901,1.51354677148664,0.160535815780791,0.11435555362321
"253",0.0620642354730029,1.399882452036,0.0973317841349522,0.233796410808361
"254",0.0292511765976527,0.538553088557809,0.0364212867964763,0.396527721072688
"255",0.469322506384899,0.184449756769667,0.0197185221981736,0.440337333060942
"256",1.13596719561911,0.126862647214853,0.0228872862024935,0.385762617801003
"257",1.1590283947299,0.10655926583904,0.03024966938521,0.315467706893352
"258",1.1580375814687,0.105605365188244,0.0417872713923434,0.252365753250405
"259",1.14989070537792,0.121933535973642,0.0594544696394144,0.205234340103214
"260",1.13330469572328,0.158186632243486,0.0862044413806333,0.175939402411451
"261",1.10469972711628,0.221168971498617,0.126260804633787,0.16482340031655
"262",1.05815400244646,0.319647262141927,0.18525719822157,0.174245118101856
"263",0.985976441528381,0.456663170322384,0.269725577037276,0.211620539804583
"264",0.883048559224129,0.608863062020607,0.384872143375304,0.2927475098178
"265",0.762927663330774,0.69216604096818,0.530024034089219,0.441497593592539
"266",0.69030526241619,0.571949727687527,0.700287052589064,0.662303456109155
"267",0.740650473013334,0.263118785364548,0.918127150093346,0.829025707597589
"268",0.773968630177286,0.0661862605835519,1.23046088882278,0.715574188875406
"269",0.652194071908516,0.0198185590545112,1.60820209906665,0.484148020329415
"270",0.40916275337448,0.00923429483494033,1.87729286805684,0.306178420132938
"271",0.15290433022899,0.00483509200799737,1.63668444018388,0.189725792247784
"272",0.123460426711185,0.00238280113532114,0.990112919952515,0.11630838742115
"273",0.604100018623856,0.00202126054475883,0.685698505369629,0.0709873308633374
"274",1.00606977908524,0.00320650784926382,0.625190859867855,0.0433914321704635
"275",1.0515212400182,0.00580322321616373,0.516880525649046,0.0266775922318376
"276",1.09607108997401,0.0110940376122638,0.348581921272447,0.0165963238551042
"277",1.13937226896079,0.0220443966164814,0.185281655200012,0.0105720889864725
"278",1.16247215754589,0.0448950934737107,0.0871410808328425,0.00705846470357696
"279",1.16257754528499,0.0925408819691752,0.0450746111218517,0.00515178876378913
"280",1.14056603564507,0.191201479682043,0.0287151746499477,0.0043874132274854
"281",1.08480572359378,0.392098822346422,0.0224498879363752,0.00469881367664941
"282",0.95967530860381,0.784301742156353,0.0204783420113101,0.00661396463976845
"283",0.672511925792956,1.45541488136681,0.0201113745071802,0.0119437801636618
"284",0.102011752230839,1.86768605692666,0.016264314027214,0.0251621726903266
"285",0.00360931457165159,0.969193771306077,0.0069512839351907,0.0493839031192603
"286",0.00840596950549726,0.430168172384877,0.00289868003372592,0.0738275346813902
"287",0.185943338793253,0.224167708490991,0.00151661787025649,0.0813494037059931
"288",1.03959842493202,0.303650667573265,0.00177913112100443,0.0836020652138088
"289",1.04323644379609,0.526758140704985,0.00257162904655192,0.10326784320158
"290",0.916116856222508,0.884376926244348,0.00369771683903277,0.157881504116123
"291",0.692756207082252,1.32873617507451,0.00508527148709626,0.287229841357654
"292",0.390603213954782,1.4896300289751,0.00615560686092587,0.573461481849134
"293",0.369956675694141,0.860417614425851,0.00627039323327065,1.07810196084506
"294",1.04648466250976,0.15523176576167,0.00821660722812698,1.36786928697539
"295",1.18991833262314,0.0104973668116532,0.0126636536269365,0.958759178441246
"296",1.19478771422805,0.00198183262306089,0.0197377645646628,0.590041242140557
"297",1.19286305267836,0.000947707888772487,0.0308059390371814,0.35930112625205
"298",1.18909078032512,0.000809989009036091,0.0480976101242048,0.218462282550606
"299",1.18301637360453,0.000985793845822026,0.0750699240378662,0.132842059660197
"300",1.1734024846598,0.00148539632086785,0.117035147741513,0.0808625511233274
"301",1.15820096492276,0.00254298653820525,0.18205343429166,0.0493394140876316
"302",1.13409481389373,0.00468905973614418,0.282090953229013,0.0302522487048508
"303",1.09566076719381,0.00899591797835778,0.434212896335078,0.0187304542071173
"304",1.03384547479888,0.0175151475574885,0.660802324963035,0.0118196230084859
"305",0.932998644370267,0.0338280252717439,0.985286149218744,0.00772991852754273
"306",0.764528561190214,0.0627840198830078,1.41116014360052,0.00537745744400976
"307",0.475204603753937,0.103942934931955,1.83532077527466,0.00409218497422588
"308",0.0982699342836809,0.115111217135302,1.72509185829244,0.00335452003011567
"309",0.0211491371213929,0.0671624783398234,0.96851859308506,0.00260361899255808
"310",0.0798331399517294,0.0385063233674801,0.534015317913486,0.00182801172740007
"311",0.729819753720697,0.0441599094294325,0.510749765376051,0.00124098025911324
"312",0.975914569558563,0.085577583377335,0.742186795567582,0.000897631570298911
"313",0.848368807768694,0.165829343099509,1.07739958522258,0.000743371881122544
"314",0.600400245457705,0.29559637310002,1.46093847127604,0.000740692998546673
"315",0.188030166380393,0.398573733521881,1.58006687835568,0.000876109530433647
"316",0.0191625341442364,0.260556020997657,0.948734686960781,0.00101557243292655
"317",0.034555100767442,0.138275350805952,0.471544450397922,0.000957317097893116
"318",0.427160405995026,0.114880046454456,0.32755497743493,0.000785784422206877
"319",1.00058062759418,0.20983294593296,0.425209937795016,0.000692820905095899
"320",0.913649107872629,0.414454989634615,0.588698505390974,0.000762744139986886
"321",0.680217617647045,0.766662187410894,0.771381355745776,0.00108313672711232
"322",0.228811054833038,1.11351237889299,0.823256893564037,0.00187927619521309
"323",0.0134705625712997,0.736041258697169,0.448135983135402,0.00326610369814563
"324",0.0185273001591783,0.371103083396293,0.181580699124645,0.00448411458049534
"325",0.262707138892946,0.253610692249132,0.0906684124825755,0.00488489565952173
"326",0.991788963189641,0.424324426063794,0.0954579454161162,0.0054953427765321
"327",0.908705985444119,0.832550764657848,0.119032900417689,0.0079478044910891
"328",0.581098848415278,1.49235775669813,0.142575999652993,0.0145810553416276
"329",0.0502920909997837,1.63061642742502,0.117604367038469,0.0304184881686915
"330",0.00398804782936355,0.796437614933663,0.052482230705642,0.0563054644144412
"331",0.0170355005397077,0.352786925596042,0.0232232040250294,0.0778213825645095
"332",0.39833978694175,0.224337011059952,0.0147747879224314,0.0816384889361363
"333",1.06785050207301,0.34966370950062,0.0196904070255054,0.0870547498255652
"334",1.01112438034362,0.603679595200444,0.0286960778862688,0.113669086032464
"335",0.858876651232899,0.989686491222526,0.0410477982574187,0.182420598314377
"336",0.602474527022153,1.40083658884513,0.0550408974375273,0.34187683779803
"337",0.316020784285353,1.34397445103617,0.062377045252361,0.679856150636471
"338",0.499660692325226,0.595024128533313,0.0637373468344754,1.17907276546843
"339",1.1096146718953,0.0736743653891089,0.0896187377564112,1.22672595449
"340",1.16469304784486,0.00705283269590499,0.138063209776179,0.804942648117517
"341",1.1507878273833,0.00194566530854906,0.213337645411629,0.493826690869526
"342",1.12381496204178,0.00116883423334177,0.328526010472281,0.300836591344657
"343",1.08063972079996,0.00113076015355741,0.502321918454359,0.183072577188191
"344",1.01187853254605,0.00144759845683085,0.75824926016566,0.111459364825102
"345",0.901325053417026,0.00215534156325304,1.11802324752604,0.0679679624329892
"346",0.720291529711579,0.00337984730675332,1.57351045946767,0.0415730380549697
"347",0.420713860029959,0.00492704072611139,1.97869188111553,0.0255445675491116
"348",0.0835370255331897,0.00479753933616495,1.73925273158478,0.0157445902771268
"349",0.0295701411050069,0.00272784979449513,0.965167177389049,0.00966115782817304
"350",0.155029449272463,0.00173134094606426,0.566768114279876,0.00589792218081232
"351",0.887462334071281,0.00245032862561715,0.618175375850968,0.00359856122492396
"352",0.970608200118317,0.00479854857196101,0.86726533205724,0.0022064059860255
"353",0.864381555446836,0.00927130318432449,1.19451685058931,0.00136700026887359
"354",0.700197869130145,0.0169452129241423,1.55463036475763,0.000862700691353754
"355",0.471404001521332,0.027598980674114,1.80451628550209,0.000559836706901449
"356",0.238903281803778,0.0352985579173315,1.64433133834819,0.000373930011908743
"357",0.220927718835612,0.0353893827380219,1.08980354415594,0.000252131356767831
"358",0.713774194640756,0.0483456419259831,0.730626966235169,0.000171954698300218
"359",1.01257087977896,0.0931417021489889,0.477882212366684,0.000126098353798288
"360",1.07471217900662,0.188918442561315,0.216327373687251,0.000107242656242338
"361",1.06578868860995,0.386507228476607,0.0713295699279153,0.000114266389931522
"362",0.958070717713508,0.777203747664627,0.0254928715882124,0.000160069744183108
"363",0.676589847495154,1.45603299155198,0.0117745211656836,0.000288574584898485
"364",0.100652855968118,1.89504916350216,0.00547156284047371,0.000609138380121863
"365",0.00297847778192623,1.00873493334303,0.00156635430557833,0.00120457188281443
"366",0.00520416633814598,0.484364435363511,0.000491307622043337,0.00185376117465496
"367",0.0877043629778228,0.263351525192329,0.000193085787561376,0.00216818318488743
"368",0.913501828426779,0.344055319315044,0.000167314351444221,0.00232280326468672
"369",0.995181795456293,0.686348207122848,0.000216470821359133,0.00309726459704807
"370",0.756270122250885,1.31145822667789,0.000282731680462405,0.00535850869278514
"371",0.208232862620535,1.94809603671762,0.000311654956607672,0.0111156482325241
"372",0.00433336821190907,1.15368502700189,0.000169178120328831,0.0227351568489769
"373",0.00428288488711037,0.534794748657673,7.82056652958565e-05,0.0366223822000814
"374",0.0627580498726604,0.261028957078934,3.92677558211402e-05,0.0437773964568268
"375",0.866298255655992,0.283997004657881,3.83036393953965e-05,0.0450648785558417
"376",1.04387835198364,0.523205252859238,5.69363874971171e-05,0.0547838345085237
"377",0.899097052980957,0.9505946560696,8.40381370567679e-05,0.084781046911474
"378",0.593110179411366,1.54574461773086,0.000115472082922644,0.160129224363189
"379",0.117170008083444,1.61387224717062,0.000117498107006137,0.333848476993106
"380",0.0398201501661339,0.601564336299802,6.81984074301645e-05,0.597941321371982
